"ID","Viewpoint","Location","Collar","Tie","Skirt","Uniform","Sleeve","NSFW","Mood","Subject","Gender","Time","Author","Remarks"
"20201025-0","Front","","White","Light Blue","Navy Blue,Purple","Navy Blue,Purple","1","0","1,2","1","0","","黄身",
"20201025-1","Front","","Navy Blue","Red","Navy Blue","Navy Blue","1","0","2","1","0","","むさきの悪霊","Toaru Kagaku no Railgun,Ruiko Saten"
"20201025-2","Front,Side","","Black","White","","Black","1","0","1","1","0","","タクキtakuki",
"20201025-3","Front","Wilderness,Beach","Light Blue","Red","Navy Blue","White","0","0","2","1","0","","タクキtakuki",
"20201025-4","Front,Side","","Black","Red","Black","White","1","0","2","2","0","","タクキtakuki","Yuri,Hand Holding"
"20201025-6","Front,Side","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","","Absinthe",
"20201025-7","Front","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","","Absinthe","Dialog,Cat"
"20201025-8","Front","","Navy Blue","Navy Blue","Navy Blue","White","1","0","1","1","0","","녜모",
"20201025-9","Front","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","","Picter",
"20201026-0","Front","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","あっしゅ",
"20201026-1","Back","","Navy Blue","Red","","White","1","0","1","1","0","","あっしゅ","Kantai Collection,Hibiki"
"20201026-5","Front","","Navy Blue","Red","","White","1","0","1","1","0","","ほんた はなお","Glasses"
"20201026-6","Side,Back","Wilderness,Beach","Navy Blue","Red","Navy Blue","White","1","0","2","1","0","1","マカりん",
"20201026-7","Front","","Navy Blue","Red","Navy Blue","White","0","0","0","1","0","","九十九円","Undressing"
"20201026-8","Side","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","九十九円",
"20201026-9","Front","Streets,Wilderness","Navy Blue","Light Blue","Navy Blue","Navy Blue","1","0","2","1","0","0","KOHE (こへ✍🏻)","Cat,Fox"
"20201027-0","Front,Side","","Light Blue","Grue","Light Blue","White","0","0","2","1","0","","KOHE (こへ✍🏻)",
"20201027-1","Front","Wilderness","White","White","Black","Black","1","0","0","1","0","1,2","夢乃ゆめ","In Water"
"20201027-2","Side","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0","夢乃ゆめ","Animals"
"20201027-3","Front","","Navy Blue","Red","","Navy Blue","1","0","1","1","0","","夢乃ゆめ",
"20201027-4","Front,Side","Pool,Streets","Gray","Red","Gray","White","0","0","2","2","0","0","耳かき","In Water,Animals"
"20201027-5","Front","","Navy Blue","Red","","White","","0","2","1","0","","もず小豆",
"20201027-6","Side","","Navy Blue","Grue","Navy Blue","White","1","1","2","1","0","","蒼のり","Demon"
"20201027-7","Front","Pool,Streets","Navy Blue","Red","/","Translucent White","0","0","2","1","0","0","蒼のり","In Water"
"20201027-8","Front,Side","","Navy Blue","Red","Navy Blue","White","0","0","1,2","1","0","","蒼のり","Camera"
"20201027-9","Front","","Navy Blue","Red","/","White","0","1","2","1","0","","蒼のり","Undressing"
"20201028-0","Front","","Black","Red","","Black","1","0","1","1","0","","きたばな","Collar,Demon,Cat"
"20201028-1","Front","Pool,Wilderness","Blue","Red","","White","0","0","2","1","0","0","マヨ","In Water"
"20201028-2","Front","Wilderness","Navy Blue","Blue","Navy Blue","Navy Blue","0","0","2","1","0","0","マヨ","Azur Lane,Ayanami,Javelin,Unicorn,Laffery"
"20201028-3","Front,Side","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","マヨ","Kantai Collection,Hibiki"
"20201028-4","Front","","Light Blue","Light Blue","Light Blue","White","0","0","1","1","0","","once11h","Mako Mankanshoku,Kill la Kill"
"20201028-5","Front,Side","Streets","Black","Pink","/","Black","1","1","2","1","0","0","ひみつ","Animals"
"20201028-6","Front,Side","House","Navy Blue,Light Blue,Black","Yellow,Red,Pink","Light Blue,Navy Blue","White","1","0","2","5","0","0","ひみつ",
"20201028-7","Side","Building,Hidden","Brown","","Brown","White","1","2","0,1","1","0","0","ひみつ","Gag"
"20201028-8","Front","Pool,Wilderness","Navy Blue","Red","Navy Blue","Translucent White","0","1","2","1","0","0","小林ちさと","In Water"
"20201028-9","Side,Bottom","Building,Rooftop","Navy Blue","","Navy Blue","White","0","1","0,1","1","0","0","小林ちさと",
"20201029-0","Side","Sofa,House","White","Red","/","Navy Blue","1","1","2","1","0","0","小林ちさと","Ryuou no Shigoto!,Ginko Sora"
"20201029-1","Back","Sofa,House","Navy Blue","Yellow","White","White","1","0","1","1","0","0","小林ちさと","Kantai Collection,Tokitsukaze"
"20201029-2","Front","Building,Rooftop","Black","Red","Black","White","0","2","1","1","0","0","弱電波",
"20201029-3","Side","School","Black","Red","/","White","0","2","0","1","0","0","弱電波","Undressing"
"20201029-4","Front","Wilderness","Navy Blue","White","","Navy Blue","1","0","1","1","0","","めぐ","Snow"
"20201029-5","Front","Streets","Gray","Red","Gray","White","0","0","1","1","0","0,1","RUDA","Hairdressing"
"20201029-6","Top","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","腹鳴",
"20201029-7","Front","","Navy Blue","Red","Navy Blue","Ivory","1","0","1,2","1","0","","腹鳴",
"20201029-8","Front,Side","School","Black","Light Blue","Navy Blue","White","1","0","1,2","1","0","0","yuuna",
"20201029-9","Front","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","2","松葉もこ",
"20201030-0","Side,Back","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","耳かき","Undressing"
"20201030-1","Front,Side","","Blue","Red","Blue","White,Ivory","1","0","1","1","0","","川野辺","Cat"
"20201030-2","Front","School","Gray","Yellow","Gray","Gray","1","0","1","1","0","1","川野辺",
"20201030-3","Front","Streets,Ruins","White","Yellow","Orange","Orange","1","0","1,2","1","0","2","川野辺","Weapon"
"20201030-4","Side","School","Light Blue","Red","White","Light Blue","0","0","2","1","0","","川野辺",
"20201030-5","Front","Wilderness","White","Yellow","White","White","0","0","2","1","0","","川野辺","Animals"
"20201030-6","Side","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","1","川野辺","VOCALOID,Hatsune Miku"
"20201030-7","Front","Streets","Purple,Navy Blue","Yellow","Purple,Navy Blue","White","1","0","1","1","0","1","川野辺","Fairy"
"20201030-8","Front","Wilderness","White","Red","White","White","0","0","1","1","0","0","川野辺","VOCALOID,Hatsune Miku"
"20201030-9","Front,Side","Wilderness","Navy Blue","Blue","","Navy Blue","1","0","2","2","0","0","川野辺","Yuri,Kissing"
"20201102-0","Front","School","Navy Blue","Red","/","White","0","1","1","1","0","1","川野辺","Swimsuit,Animals"
"20201102-1","Front,Side","Wilderness","Navy Blue","Blue","Navy Blue","White,Ivory","1","0","2","1","0","0","川野辺","Cat"
"20201102-2","Front","Wilderness,Ruins","White","Gold,Gray","Gold,Gray","White","1","0","2","1","0","1","川野辺",
"20201102-3","Front","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","0","川野辺",
"20201102-4","Front","Rooftop,Building","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","0","川野辺","Hairdressing"
"20201102-5","Front","","White","Gold,Gray","Gold,Gray","White","1","0","2","1","0","0","川野辺",
"20201102-6","Front","","White","Red","Navy Blue","Navy Blue","1","0","1","1","0","0","川野辺","Demon"
"20201102-7","Front","","White","Red","","Navy Blue","1","0","1","1","0","","川野辺","Demon"
"20201102-8","Front","House","White","Light Blue","Black","White","0","1","1","1","0","0","きゅーぷら",
"20201102-9","Front,Side,Bottom","House,Bed","White","Red","Black","White","0","0","1","1","0","0","きゅーぷら",
"20201103-0","Front,Side,Top","House,Sofa","White","Light Blue","Black","White","0","1","1","1","0","","きゅーぷら",
"20201103-1","Front","House,Bed","White","Light Blue","Black","White","0","0","1","1","0","0","きゅーぷら",
"20201103-2","Front","","Black","","/","White","1","2","1","1","0","","きゅーぷら","Kantai Collection"
"20201103-3","Front,Side","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0,1","きゅーぷら","Kantai Collection,Hibiki,In Water"
"20201103-4","Front,Side,Top","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","きゅーぷら","Kantai Collection,Hibiki"
"20201103-5","Side","House,Bed","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","きゅーぷら","Kantai Collection,Akatsuki"
"20201103-6","Top","House,Bed","Black","Red","Black","White","1","1","1","1","0","","きゅーぷら","Kantai Collection,Hibiki"
"20201103-7","Side","Wilderness","Black","","Black","Navy Blue","1","0","1,2","1","0","1","きゅーぷら","Kantai Collection,Uzuki"
"20201103-8","Front","Wilderness","Black","White","Black","Black","1","0","1","1","0","0","きゅーぷら","Kantai Collection,Mikazuki"
"20201103-9","Side","","Black","Red","Black","White","1","0","2","2","0","","きゅーぷら","Kantai Collection,Inazuma,Ikazuchi"
"20201104-0","Front","Bed","Navy Blue","Red","Navy Blue","White","1","1","1","1","0","0","きゅーぷら","Kantai Collection,Hibiki"
"20201104-1","Front,Side","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0","きゅーぷら","Kantai Collection,Hibiki"
"20201104-0","Front","Bed","Navy Blue","Red","Navy Blue","White","1","1","1","1","0","","きゅーぷら","Kantai Collection,Hibiki"
"20201104-1","Front,Side","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","きゅーぷら","Kantai Collection,Hibiki"
"20201104-2","Front","Bed","Navy Blue","","Navy Blue","White","1","1","1","1","0","","きゅーぷら","Kantai Collection,Hibiki"
"20201104-3","Front,Side","","Black","Red","Black","White","1","0","0,1","1","0","","きゅーぷら","Kantai Collection,Hibiki,Fox"
"20201104-4","Front,Side","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1,2","1","0","0","きゅーぷら","Kantai Collection,Hibiki"
"20201104-5","Front,Side","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","0","1","0","0","きゅーぷら","Kantai Collection,Akatsuki"
"20201104-6","Side","","Navy Blue","Red","Navy Blue","White","1","0","2","1","0","","きゅーぷら","Kantai Colleciton,Ikazuchi"
"20201104-7","Front","Wilderness","Black","Red","Black","White","1","0","1","1","0","0","きゅーぷら","Kantai Collection,Hibiki"
"20201104-8","Back,Top","Building","Light Blue","","/","White","0","2","1","1","0","0","B-銀河","Intercourse"
"20201104-9","Front","","Gray","Red","","White","1","0","1","1","0","","ユキ逸樹",
"20201105-0","Back","Wilderness","Navy Blue","","Navy Blue","White","0","0","","1","0","0","in9",
"20201105-1","Front","","Black","White","Black","Black","1","0","2","1","0","","ovoovo","Fox,Cat,Collar"
"20201105-2","Front","Streets,Train Station","Navy Blue","Red","Navy Blue","Navy Blue","1","0","1,2","1","0","0","ゆきまる",
"20201105-3","Front","","Navy Blue","Blue","Navy Blue","White","1","0","2","1","0","","はる🦋","VTuber,Hololive,Gawr Gura"
"20201105-4","Side","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","2","0","0","水窓","Yuri"
"20201105-5","Side,Back","Rooftop,Building","Navy Blue","Red","Navy Blue","White","1","0","0","1","0","2","水窓",
"20201105-6","Front","Wilderness","White","Red","Red","Navy Blue","1","0","1,2","1","0","0","餃子ぬこ",
"20201105-7","Front","Wilderness","White","Yellow","Gray","Light Blue","1","0","2","1","0","0","餃子ぬこ","Tears"
"20201105-8","Front","","White","Blue","Black","White","1","0","1","1","0","","餃子ぬこ","Ryuou no Shigoto!,Ginko Sora,Cat"
"20201105-9","Front","","Black","Green","","Black","1","0","1","1","0","","餃子ぬこ","Kimetsu no Yaiba,Nezuko Kamado,Demon"
"20201107-0","Side","Streets,Train Station,Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","1","餃子ぬこ","Tears"
"20201107-1","Side","","Light Blue","Grue","Light Blue","White","0","2","0","1","0","","TripleQ","Gag"
"20201107-2","Top","Wilderness","Black","Red","Black","White,Ivory","1","0","2","1","0","0","天城しの",
"20201107-3","Back","Wilderness","Black","White","Black","Black","1","0","2","1","0","0","天城しの",
"20201107-4","Back","Streets","Light Blue","","Gray","White","1","2","2","1","0","0","きのこむし",
"20201107-5","Front,Side","","Black","White","Black","Black","1","0","1","1","0","","Presea","Weapon"
"20201107-6","Front","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","0","かみやのしっぽ",
"20201107-7","Front","Wilderness","Black","Red","","Black","1","0","0","1","0","0","いこちや",
"20201107-8","Side","","Navy Blue","","Navy Blue","White","0","0","0","1","0","","いこちや",
"20201107-9","Front,Side","Building","Navy Blue","Yellow,Black","Navy Blue","Navy Blue","1","0","2","1","0","","黒兎ゆう","Collar,Cat"
"20201109-0","Front","","Navy Blue","Red","","White","1","0","1","1","0","","猫羽みむ🐱","The Idolmaster: Cinderella Girls,Hayami Kanade"
"20201109-1","Front,Top","Bed","Navy Blue","Blue","Navy Blue","White","1","1","2","1","0","","N.G.",
"20201109-2","Front","Wilderness","Gray","Red","Gray","Gray","1","1","2","1","0","0","N.G.",
"20201109-3","Side","","Navy Blue","Red","Navy Blue","White","0","1","2","1","0","","N.G.",
"20201109-4","Front","","Navy Blue","Red","Navy Blue","White","0","1","1","1","0","","N.G.","Undressing,Ore no Imouto ga Konna ni Kawaii Waka ga Nai,Ayase Aragaki"
"20201109-5","Front","Wilderness","Nnavy Blue","Red","Navy Blue","White","0","0","2","1","0","0","N.G.","In Water,Animals"
"20201109-6","Front","","Navy Blue","Navy Blue","Navy Blue","White","1","0","1","1","0","2","つばさ",
"20201109-7","Front,Side","","Light Blue","Yellow","","White","","0","1,2","1","0","2","あすみるく",
"20201109-8","Front","School","Black","Light Blue","Black","Black","1","2","1","1","0","0","ふぇむと","Gag,Blindfold,Vibrator"
"20201109-9","Side","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","1,2","ねん",
"20201110-0","Side","Wilderness","Black","White","Black","Black","1","0","1,2","1","0","1","Filha","Yuri"
"20201110-1","Front","Wilderness,Streets","Black","Purple","Black","Black","1","0","1","1","0","0","みすコン","Breasts,Elf"
"20201110-2","Front,Side","","Black","Red","Black","Black","1","0","1","1","0","","TYONE",
"20201110-3","Front","School","Black","Red","Black","White","0","0","2","1","0","0","耳かき","Glasses"
"20201110-4","Front","Streets,Shrine","Black","Red","Black","White","0","0","1","1","0","2","ONDO","Hairdressing"
"20201110-5","Front,Side","Streets","Black","White","Black","Black","1","0","1","1","0","2","ONDO",
"20201110-6","Front,Side","Bed","White","Red","Black","Black","1","1","1","1","0","","めんぼー",
"20201110-7","Front,Side","Sofa","Navy Blue","Blue","Navy Blue","White","1","2","2","1","0","","tomu","Intercourse,Glasses,The Idolmaster: Cinderella Girls,Kamijou Haruna"
"20201110-8","Front,Side","Sofa","Light Blue","Dim Blue","Light Blue","White","0","2","1","1","0","","tomu","Intercourse,The Idolmaster: Cinderella Girls,Mizuno Midori"
"20201110-9","Front,Side","Building","Navy Blue","Red","Navy Blue","White","1","2","1","1","0","","tomu","Intercourse,The Idolmaster: Cinderella Girls,Takumi Mukai"
"20201111-0","Front","","White","Red","Black","Black","1","2","1","1","0","","伊藤達哉Tatsuya Ito","Glasses"
"20201111-1","Side","Rooftop","White","Red","Brown","Brown","1","0","2","1","0","0","芝野",
"20201111-2","Front","","Black","Red","","White","0","0","2","1","0","","芝野",
"20201111-4","Front","","Navy Blue","Blue","Navy Blue","White","1","0","1","1","0","","VERSE","Hyouka,Eru Chitanda"
"20201111-5","Back","Wilderness","Navy Blue","","Navy Blue","White","0","0","0","2","0","2","曖川にゃる","In Water"
"20201111-6","Side","School","Light Blue","Grue","Light Blue","White","0","0","1","2","0","0","千恵蔵","Yuri,Liz and the Blue Bird,Nozomi Kasaki,Mizore Yoroizuka"
"20201111-7","Side","","Light Blue","Light Blue","Light Blue","White","0","0","2","2","0","","千恵蔵","Yuri,Liz and the Blue Bird,Nozomi Kasaki,Mizore Yoroizuka"
